iTitleList,cNum,cTitle,mean,links,median,itemCount,priceList
"[['sven', 'göran', 'eriksson', 's', 'world', 'challenge', 'playstation', '2']]",583,"['sven', 'göran', 'eriksson', 's', 'world', 'challenge', 'playstation', '2']",5.0,['https://www.huuto.net/kohteet/sven-goran-erikssons-world-challenge-ps2-playstation-2/526259617'],5.0,1,[5.]
"[['forgotten', 'realms', 'demon', 'stone'], ['forgotten', 'realms', 'demon', 'stone']]",584,"['forgotten', 'realms', 'demon', 'stone']",6.9,"['https://www.huuto.net/kohteet/forgotten-realms--demon-stone-ps2/521243751', 'https://www.huuto.net/kohteet/forgotten-realms-demon-stone-ps2/525557854']",6.9,2,[10.   3.8]
"[['power', 'rangers', 'super', 'legends'], ['power', 'rangers', 'super', 'legends'], ['power', 'rangers', 'super', 'legends'], ['power', 'rangers', 'super', 'legends'], ['power', 'rangers', 'super', 'legends'], ['power', 'rangers', 'super', 'legends']]",585,"['power', 'rangers', 'super', 'legends']",7.416666666666667,"['https://www.huuto.net/kohteet/power-rangers---super-legends-ps2/523489291', 'https://www.huuto.net/kohteet/power-rangers---super-legends-ps2/523748071', 'https://www.huuto.net/kohteet/power-rangers---super-legends-ps2/524314219', 'https://www.huuto.net/kohteet/power-rangers---super-legends-ps2/524708454', 'https://www.huuto.net/kohteet/power-rangers---super-legends-ps2/525212434', 'https://www.huuto.net/kohteet/power-rangers-super-legends---ps2/525740234']",8.0,6,[8.  8.  8.  8.  8.  4.5]
"[['crime', 'life', 'gang', 'wars'], ['crime', 'life', 'gang', 'wars']]",586,"['crime', 'life', 'gang', 'wars']",16.0,"['https://www.huuto.net/kohteet/crime-life-gang-wars----ps2-/521068566', 'https://www.huuto.net/kohteet/ps2-crime-life-gang-wars/526098027']",16.0,2,[12. 20.]
"[['conflict', 'global', 'storm', '9554'], ['conflict', 'global', 'storm'], ['conflict', 'global', 'storm', 'promo'], ['conflict', 'global', 'storm'], ['conflict', 'global', 'storm'], ['conflict', 'global', 'storm'], ['conflict', 'global', 'storm'], ['conflict', 'global', 'storm'], ['conflict', 'global', 'storm'], ['conflict', 'global', 'storm']]",587,"['conflict', 'global', 'storm', '9554', 'promo']",5.18,"['https://www.huuto.net/kohteet/conflict---global-storm---ps2--9554/522401665', 'https://www.huuto.net/kohteet/conflict-global-storm---ps2/524865551', 'https://www.huuto.net/kohteet/conflict-global-storm-ps2-promo/523709983', 'https://www.huuto.net/kohteet/ps2-conflict-global-storm/525403512', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-conflict-global-storm/523582088', 'https://www.huuto.net/kohteet/ps2-conflict---global-storm/521255643', 'https://www.huuto.net/kohteet/conflict---global-storm-ps2/524055884', 'https://www.huuto.net/kohteet/ps2-conflict---global-storm/521802950', 'https://www.huuto.net/kohteet/ps2-conflict---global-storm/521255655', 'https://www.huuto.net/kohteet/conflict-global-storm-ps2/525619592']",5.0,10,[4.5 2.  9.  4.5 6.  5.  8.  5.  5.  2.8]
"[['ghost', 'master', 'gravenville', 'chronicles'], ['ghost', 'master', 'gravenville', 'chronicles']]",588,"['ghost', 'master', 'gravenville', 'chronicles']",16.0,"['https://www.huuto.net/kohteet/ghost-master---the-gravenville-chronicles-ps2/524704887', 'https://www.huuto.net/kohteet/ghost-master--the-gravenville-chronicles-ps2/526133837']",16.0,2,[17. 15.]
"[['promot', 'pal', 'uusia', 'käyttämättömättömiä'], ['promot', 'pal', 'uusia', 'käyttämättömättömiä']]",589,"['promot', 'pal', 'uusia', 'käyttämättömättömiä']",30.72,"['https://www.huuto.net/kohteet/ps2-promot-pal---uusia-kayttamattomattomia/526091464', 'https://www.huuto.net/kohteet/ps2-promot-pal---uusia-kayttamattomattomia-ale/526113891']",30.72,2,[32.   29.44]
"[['escape', 'from', 'monkey', 'island'], ['escape', 'from', 'monkey', 'island']]",590,"['escape', 'from', 'monkey', 'island']",20.0,"['https://www.huuto.net/kohteet/escape-from-monkey-island-ps2/525562599', 'https://www.huuto.net/kohteet/escape-from-monkey-island-ps2-cib/526317825']",20.0,2,[30. 10.]
"[['scorpion', 'king', 'rise', 'akkadian'], ['scorpion', 'king', 'rise', 'akkadian']]",591,"['scorpion', 'king', 'rise', 'akkadian']",11.5,"['https://www.huuto.net/kohteet/the-scorpion-king---rise-of-the-akkadian-ps2/520206177', 'https://www.huuto.net/kohteet/the-scorpion-king-rise-of-the-akkadian-ps2/525558013']",11.5,2,[ 8. 15.]
"[['shadow', 'man', '2econd', 'coming'], ['shadow', 'man', '2econd', 'coming']]",592,"['shadow', 'man', '2econd', 'coming']",8.0,"['https://www.huuto.net/kohteet/shadow-man-2econd-coming-ps2-uudenveroinen/526140518', 'https://www.huuto.net/kohteet/shadow-man-2econd-coming--ps2/525684653']",8.0,2,[ 6. 10.]
"[['sas', 'anti', 'terror', 'force'], ['sas', 'anti', 'terror', 'force']]",593,"['sas', 'anti', 'terror', 'force']",8.0,"['https://www.huuto.net/kohteet/ps2-sas-anti-terror-force/522684081', 'https://www.huuto.net/kohteet/sas-anti-terror-force-ps2/526247585']",8.0,2,[ 6. 10.]
"[['driving', 'emotion', 'type', 's'], ['driving', 'emotion', 'type', 's']]",594,"['driving', 'emotion', 'type', 's']",4.5,"['https://www.huuto.net/kohteet/driving-emotion-type-s-ps2/523665716', 'https://www.huuto.net/kohteet/ps2-peli-driving-emotion-type-s/520345380']",4.5,2,[5. 4.]
"[['d', 'unit', 'drift', 'racing'], ['d', 'unit', 'drift', 'racing']]",595,"['d', 'unit', 'drift', 'racing']",2.15,"['https://www.huuto.net/kohteet/d---unit-drift-racing-ps2/525773808', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-d-unit-drift-racing/523961106']",2.15,2,[1.  3.3]
"[['circus', 'maximus', 'chariot', 'wars'], ['circus', 'maximus', 'chariot', 'wars']]",596,"['circus', 'maximus', 'chariot', 'wars']",9.5,"['https://www.huuto.net/kohteet/circus-maximus---chariot-wars-ps2/524220468', 'https://www.huuto.net/kohteet/circus-maximus---chariot-wars-ps2/523632478']",9.5,2,[10.  9.]
"[['monsters', 'inc', 'scare', 'island'], ['monsters', 'inc', 'scare', 'island']]",597,"['monsters', 'inc', 'scare', 'island']",10.0,"['https://www.huuto.net/kohteet/monsters-inc---scare-island-ps2/524285956', 'https://www.huuto.net/kohteet/monsters-inc---scare-island-ps2/524672598']",10.0,2,[10. 10.]
"[['mace', 'griffin', 'bounty', 'hunter'], ['mace', 'griffin', 'bounty', 'hunter']]",598,"['mace', 'griffin', 'bounty', 'hunter']",4.75,"['https://www.huuto.net/kohteet/ps2-mace-griffin-bounty-hunter/524460649', 'https://www.huuto.net/kohteet/ps2-mace-griffin-bounty-hunter-uudenveroinen/521790888']",4.75,2,[4.  5.5]
"[['smuggler', 's', 'run', '2'], ['smuggler', 's', 'run', '2']]",599,"['smuggler', 's', 'run', '2']",7.5,"['https://www.huuto.net/kohteet/smugglers-run-2-ps2/520503108', 'https://www.huuto.net/kohteet/smugglers-run-2-ps2/524388595']",7.5,2,[7. 8.]
"[['grand', 'tour', 'racing', 'gt', 'r', '400', '262']]",600,"['grand', 'tour', 'racing', 'gt', 'r', '400', '262']",3.0,['https://www.huuto.net/kohteet/grand-tour-racing---gt---r-400---ps2-262/520046416'],3.0,1,[3.]
"[['die', 'hard', 'vendetta'], ['die', 'hard', 'vendetta'], ['die', 'hard', 'vendetta']]",601,"['die', 'hard', 'vendetta']",8.299999999999999,"['https://www.huuto.net/kohteet/die-hard-vendetta-ps2/524733688', 'https://www.huuto.net/kohteet/ps2-die-hard-vendetta/521777057', 'https://www.huuto.net/kohteet/die-hard-vendetta-ps2/525558597']",10.0,3,[10.   4.9 10. ]
"[['metal', 'gear', 'solid', '2', 'substance', 'pal'], ['metal', 'gear', 'solid', '2', 'substance'], ['metal', 'gear', 'solid', '2']]",602,"['metal', 'gear', 'solid', '2', 'substance', 'pal']",7.333333333333333,"['https://www.huuto.net/kohteet/metal-gear-solid-2--substance-ps2-pal-cib/522454551', 'https://www.huuto.net/kohteet/metal-gear-solid-2-substance-ps2/525773350', 'https://www.huuto.net/kohteet/metal-gear-solid-2/525941170']",10.0,3,[12. 10.  0.]
"[['rampage', 'total', 'destruction'], ['rampage', 'total', 'destruction'], ['rampage', 'total', 'destruction']]",603,"['rampage', 'total', 'destruction']",8.65,"['https://www.huuto.net/kohteet/rampage---total-destruction-ps2/524090975', 'https://www.huuto.net/kohteet/ps2---rampage-total-destruction-cib/526075690', 'https://www.huuto.net/kohteet/rampage---total-destruction-ps2/523973764']",9.0,3,[ 9.    6.95 10.  ]
"[['crescent', 'suzuki', 'racing'], ['crescent', 'suzuki', 'racing'], ['crescent', 'suzuki', 'racing']]",604,"['crescent', 'suzuki', 'racing']",3.266666666666667,"['https://www.huuto.net/kohteet/crescent-suzuki-racing-ps2/525773778', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-crescent-suzuki-racing/523961066', 'https://www.huuto.net/kohteet/crescent-suzuki-racing/526378044']",3.0,3,[4.8 2.  3. ]
"[['surf', 's', 'up'], ['surf', 's', 'up'], ['surf', 's', 'up']]",605,"['surf', 's', 'up']",8.266666666666667,"['https://www.huuto.net/kohteet/surfs-up-ps2/524225163', 'https://www.huuto.net/kohteet/surfs-up-ps2/524867224', 'https://www.huuto.net/kohteet/surfs-up--ps2/526353466']",10.0,3,[10.  10.   4.8]
"[['marvel', 'ultimate', 'alliance'], ['marvel', 'ultimate', 'alliance'], ['marvel', 'ultimate', 'alliance']]",606,"['marvel', 'ultimate', 'alliance']",10.0,"['https://www.huuto.net/kohteet/marvel-ultimate-alliance-ps2/524354485', 'https://www.huuto.net/kohteet/marvel-ultimate-alliance/524695843', 'https://www.huuto.net/kohteet/marvel-ultimate-alliance/524731301']",9.0,3,[ 9.  8. 13.]
"[['david', 'beckham', 'soccer'], ['david', 'beckham', 'soccer'], ['david', 'beckham', 'soccer']]",607,"['david', 'beckham', 'soccer']",2.4,"['https://www.huuto.net/kohteet/david-beckham-soccer-ps2-ale--40/523743724', 'https://www.huuto.net/kohteet/david-beckham-soccer-ps2-cib/525714332', 'https://www.huuto.net/kohteet/david-beckham-soccer-ps2-ale--40/521058195']",1.75,3,[1.75 4.3  1.15]
"[['salt', 'lake', '2002'], ['salt', 'lake', '2002'], ['salt', 'lake', '2002']]",608,"['salt', 'lake', '2002']",5.0,"['https://www.huuto.net/kohteet/ps2-salt-lake-2002/523676998', 'https://www.huuto.net/kohteet/ps2-salt-lake-2002-cib/525486840', 'https://www.huuto.net/kohteet/salt-lake-2002-ps2-peli/525950391']",5.0,3,[5. 5. 5.]
"[['gladiator', 'sword', 'vengeance'], ['gladiator', 'sword', 'vengeance'], ['gladiator', 'sword', 'vengeance']]",609,"['gladiator', 'sword', 'vengeance']",11.666666666666666,"['https://www.huuto.net/kohteet/gladiator---sword-of-vengeance-ps2/524691842', 'https://www.huuto.net/kohteet/gladiator-sword-of-vengeance-ps2/526213564', 'https://www.huuto.net/kohteet/gladiator---sword-of-vengeance-ps2/520003233']",10.0,3,[10. 15. 10.]
"[['asterix', 'olympic', 'games'], ['asterix', 'olympic', 'games'], ['asterix', 'olympic', 'games']]",610,"['asterix', 'olympic', 'games']",9.666666666666666,"['https://www.huuto.net/kohteet/asterix-at-the-olympic-games-ps2/524316614', 'https://www.huuto.net/kohteet/asterix-at-the-olympic-games-ps2/525643071', 'https://www.huuto.net/kohteet/asterix-at-the-olympic-games-ps2/520586951']",10.0,3,[12.  7. 10.]
"[['suffering', 'ties', 'bind'], ['suffering', 'ties', 'bind'], ['suffering', 'ties', 'bind']]",611,"['suffering', 'ties', 'bind']",10.166666666666666,"['https://www.huuto.net/kohteet/the-suffering---ties-that-bind-ps2/524142951', 'https://www.huuto.net/kohteet/ps2-the-suffering-ties-that-bind/525720189', 'https://www.huuto.net/kohteet/ps2-the-suffering-ties-that-bind/525914816']",7.0,3,[19.   7.   4.5]
"[['vietcong', 'purple', 'haze'], ['vietcong', 'purple', 'haze'], ['vietcong', 'purple', 'haze']]",612,"['vietcong', 'purple', 'haze']",9.0,"['https://www.huuto.net/kohteet/vietcong-purple-haze/521334714', 'https://www.huuto.net/kohteet/vietcong---purple-haze-ps2/525022019', 'https://www.huuto.net/kohteet/vietcong---purple-haze-ps2/526156532']",8.0,3,[ 4.  8. 15.]
"[['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away'], ['flushed', 'away']]",613,"['flushed', 'away']",6.533333333333333,"['https://www.huuto.net/kohteet/flushed-away-ps2/525093183', 'https://www.huuto.net/kohteet/flushed-away-ps2/524148482', 'https://www.huuto.net/kohteet/ps2-flushed-away-uusi/524732618', 'https://www.huuto.net/kohteet/flushed-away-ps2/525828485', 'https://www.huuto.net/kohteet/ps2-flushed-away/520667414', 'https://www.huuto.net/kohteet/ps2-flushed-away-uudenveroinen/521049642', 'https://www.huuto.net/kohteet/flushed-away-ps2/526219720', 'https://www.huuto.net/kohteet/ps2-flushed-away/523019136', 'https://www.huuto.net/kohteet/flushed-away-ps2-peli/526328995']",3.8,9,[10.  10.  20.   3.8  2.   5.   3.   2.   3. ]
"[['eyetoy', 'monkey', 'mania'], ['eyetoy', 'monkey', 'mania'], ['eyetoy', 'monkey', 'mania']]",614,"['eyetoy', 'monkey', 'mania']",5.1499999999999995,"['https://www.huuto.net/kohteet/ps2-eyetoy--monkey-mania-uudenveroinen/521488515', 'https://www.huuto.net/kohteet/eyetoy-monkey-mania-ps2--40/521378564', 'https://www.huuto.net/kohteet/ps2-eyetoy---monkey-mania-uudenveroinen/522626160']",5.5,3,[5.5  3.95 6.  ]
"[['top', 'gun', 'combat', 'zones'], ['top', 'gun', 'combat', 'zones']]",615,"['top', 'gun', 'combat', 'zones']",10.0,"['https://www.huuto.net/kohteet/top-gun---combat-zones-ps2/520904874', 'https://www.huuto.net/kohteet/top-gun---combat-zones-ps2/524277180']",10.0,2,[10. 10.]
"[['csi', '3', 'dimensions', 'murder'], ['csi', '3', 'dimensions', 'murder']]",616,"['csi', '3', 'dimensions', 'murder']",5.475,"['https://www.huuto.net/kohteet/csi-3-dimensions-of-murder-ps2/520186719', 'https://www.huuto.net/kohteet/csi-3-dimensions-of-murder-ps2-ale--40/522135001']",5.475,2,[7.   3.95]
"[['soldier', 'fortune', 'gold', 'edition'], ['soldier', 'fortune', 'gold', 'edition']]",617,"['soldier', 'fortune', 'gold', 'edition']",7.75,"['https://www.huuto.net/kohteet/soldier-of-fortune-gold-edition-ps2/525895984', 'https://www.huuto.net/kohteet/soldier-of-fortune-gold-edition---ps2/524937499']",7.75,2,[10.   5.5]
"[['nemoa', 'etsimässä', 'finding', 'nemo'], ['nemoa', 'etsimässä', 'finding', 'nemo']]",618,"['nemoa', 'etsimässä', 'finding', 'nemo']",10.0,"['https://www.huuto.net/kohteet/nemoa-etsimassa---finding-nemo-ps2/524576766', 'https://www.huuto.net/kohteet/nemoa-etsimassa---finding-nemo-ps2/521198962']",10.0,2,[10. 10.]
"[['warriors', 'orochi', '2'], ['warriors', 'orochi'], ['warriors', 'orochi', '11616'], ['warriors', 'orochi'], ['warriors', 'orochi', '2']]",619,"['warriors', 'orochi', '2', '11616']",13.9,"['https://www.huuto.net/kohteet/warriors---orochi-2-ps2/524266666', 'https://www.huuto.net/kohteet/warriors---orochi-ps2/524266726', 'https://www.huuto.net/kohteet/warriors-orochi-----ps2--11616/521413665', 'https://www.huuto.net/kohteet/warriors---orochi-ps2/523867126', 'https://www.huuto.net/kohteet/warriors---orochi-2-ps2/523867127']",15.0,5,[15.  15.   9.5 15.  15. ]
"[['athens', '2004'], ['ps', '2', 'athens', '2004', 'pal'], ['athens', '2004'], ['athens', '2004'], ['playstation', '2', 'athens', '2004']]",620,"['athens', '2004', 'ps', '2', 'pal', 'playstation']",2.66,"['https://www.huuto.net/kohteet/ps2-athens-2004/524460464', 'https://www.huuto.net/kohteet/ps-2-athens-2004-cib-pal/525790898', 'https://www.huuto.net/kohteet/athens-2004/526030791', 'https://www.huuto.net/kohteet/athens-2004-ps2-suomi/526355751', 'https://www.huuto.net/kohteet/playstation-2---athens-2004/525907320']",2.0,5,[5.  2.  1.5 2.8 2. ]
"[['fifa', 'football', '2005'], ['fifa', 'football', '2005'], ['ps', '2', 'fifa', 'football', '2005', 'pal']]",621,"['fifa', 'football', '2005', 'ps', '2', 'pal']",1.7166666666666668,"['https://www.huuto.net/kohteet/fifa-football-2005-ps2-ale--40/524577304', 'https://www.huuto.net/kohteet/ps2-fifa-football-2005/524456915', 'https://www.huuto.net/kohteet/ps-2-fifa-football-2005-cib-pal-ei-hv/526057852']",1.15,3,[1.15 1.   3.  ]
"[['top', 'spin'], ['top', 'spin'], ['top', 'spin'], ['top', 'spin'], ['top', 'spin'], ['top', 'spin']]",622,"['top', 'spin']",2.6750000000000003,"['https://www.huuto.net/kohteet/ps2-top-spin-uudenveroinen/522681827', 'https://www.huuto.net/kohteet/top-spin-ps2/525687714', 'https://www.huuto.net/kohteet/top-spin-ps2-peli/524062027', 'https://www.huuto.net/kohteet/top-spin-ps2-ale--40/521058470', 'https://www.huuto.net/kohteet/top-spin/526027725', 'https://www.huuto.net/kohteet/ps2-top-spin/522580026']",2.75,6,[4.5  3.5  2.   3.55 1.5  1.  ]
"[['x', 'squad'], ['x', 'squad'], ['x', 'squad'], ['x', 'squad'], ['x', 'squad'], ['x', 'squad']]",623,"['x', 'squad']",3.2166666666666663,"['https://www.huuto.net/kohteet/x-squad-ps2-ale--40/521612017', 'https://www.huuto.net/kohteet/x-squad-ps2-ale--40/521611861', 'https://www.huuto.net/kohteet/x-squad-ps2/523616304', 'https://www.huuto.net/kohteet/x-squad-ps2-ale--40/521607604', 'https://www.huuto.net/kohteet/ps2-x-squad/525957973', 'https://www.huuto.net/kohteet/x-squad--ps2-/520186420']",2.925,6,[2.1  2.35 5.   2.35 4.   3.5 ]
"[['free', 'running'], ['free', 'running'], ['free', 'running'], ['free', 'running'], ['free', 'running'], ['free', 'running']]",624,"['free', 'running']",6.208333333333333,"['https://www.huuto.net/kohteet/free-running-ps2/524229911', 'https://www.huuto.net/kohteet/free-running-ps2/524702437', 'https://www.huuto.net/kohteet/free-running-ps2/525328627', 'https://www.huuto.net/kohteet/free-running-ps2-ale--40/521378354', 'https://www.huuto.net/kohteet/ps2-free-running/526194526', 'https://www.huuto.net/kohteet/ps2-free-running/525237158']",6.5,6,[8.   8.   8.   4.75 3.5  5.  ]
"[['wrc', '3'], ['wrc', '3'], ['wrc', '3'], ['wrc', '3'], ['wrc', '3'], ['wrc', '3']]",625,"['wrc', '3']",8.825000000000001,"['https://www.huuto.net/kohteet/wrc-3-ps2/521773212', 'https://www.huuto.net/kohteet/wrc-3-ps2/524313982', 'https://www.huuto.net/kohteet/wrc-3-ps2-suomijulkaisu/525765833', 'https://www.huuto.net/kohteet/wrc-3-ps2--40/521378304', 'https://www.huuto.net/kohteet/wrc-3-ps2/520159112', 'https://www.huuto.net/kohteet/wrc-3-ps2-suomijulkaisu/524295862']",9.5,6,[10.   10.    9.    4.95  9.   10.  ]
"[['simpsons', 'skateboarding'], ['simpsons', 'skateboarding'], ['simpsons', 'skateboarding'], ['simpsons', 'skateboarding'], ['simpsons', 'skateboarding'], ['simpsons', 'skateboarding']]",626,"['simpsons', 'skateboarding']",12.325000000000001,"['https://www.huuto.net/kohteet/simpsons-skateboarding-ps2/521187452', 'https://www.huuto.net/kohteet/simpsons-skateboarding-ps2/524267966', 'https://www.huuto.net/kohteet/simpsons-skateboarding-ps2/524315601', 'https://www.huuto.net/kohteet/simpsons-skateboarding-ps2/524829474', 'https://www.huuto.net/kohteet/simpsons-skateboarding-ps2/521293401', 'https://www.huuto.net/kohteet/the-simpsons-skateboarding-ps2--40/521378444']",13.0,6,[13.   13.   13.   13.   13.    8.95]
"[['splinter', 'cell', 'double', 'agent'], ['splinter', 'cell', 'double', 'agent'], ['splinter', 'cell', 'double', 'agent'], ['splinter', 'cell', 'double', 'agent'], ['splinter', 'cell', 'double', 'agent']]",627,"['splinter', 'cell', 'double', 'agent']",3.5140000000000002,"['https://www.huuto.net/kohteet/splinter-cell-double-agent-ps2--40-ale/521378508', 'https://www.huuto.net/kohteet/splinter-cell-double-agent-ps2-ale--40/523743849', 'https://www.huuto.net/kohteet/splinter-cell-double-agent-ps2-ale--40/523743262', 'https://www.huuto.net/kohteet/splinter-cell-double-agent--ps2-/525016297', 'https://www.huuto.net/kohteet/splinter-cell-double-agent-ps2/526023208']",3.55,5,[3.57 3.55 3.95 3.5  3.  ]
"[['prince', 'persia', 'sands', 'time', 'platinum'], ['prince', 'persia', 'sands', 'time'], ['prince', 'persia', 'sands', 'time'], ['prince', 'persia', 'sands', 'time'], ['prince', 'persia', 'sands', 'time'], ['prince', 'persia', 'sands', 'time', 'platinum', '10706'], ['prince', 'persia', 'sands', 'time'], ['prince', 'persia', 'sands', 'time'], ['prince', 'persia', 'sands', 'time'], ['prince', 'persia', 'sands', 'time'], ['prince', 'persia', 'sands', 'time'], ['prince', 'persia', 'sands', 'time']]",628,"['prince', 'persia', 'sands', 'time', 'platinum', '10706']",4.416666666666667,"['https://www.huuto.net/kohteet/ps2-prince-of-persia---the-sands-of-time-platinumuudenv/522681663', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-prince-of-persia-the-sands-of-time/523961086', 'https://www.huuto.net/kohteet/prince-of-persia-the-sands-of-time-ps2-ale--40/524577295', 'https://www.huuto.net/kohteet/prince-of-persia-the-sands-of-time-ps2/525729577', 'https://www.huuto.net/kohteet/ps2-prince-of-persia---the-sands-of-time-cib/525364598', 'https://www.huuto.net/kohteet/prince-of-persia-the-sands-of-time-platinum----ps2--10706/526116785', 'https://www.huuto.net/kohteet/prince-of-persia-the-sands-of-time-ps2-cib/525714573', 'https://www.huuto.net/kohteet/ps2-prince-of-persia-the-sands-of-time/521293263', 'https://www.huuto.net/kohteet/prince-of-persia-the-sands-of-time-ps2/526067336', 'https://www.huuto.net/kohteet/ps2-prince-of-persia-sands-of-time/521897878', 'https://www.huuto.net/kohteet/ps2-prince-of-persia-the-sands-of-time/520803884', 'https://www.huuto.net/kohteet/ps2-prince-of-persia---the-sands-of-time/522684242']",4.65,12,[ 4.5  3.5  1.2  4.8  5.   4.   5.2  2.   5.8 10.   2.   5. ]
"[['guitar', 'hero', 'aerosmith', '8211'], ['guitar', 'hero', 'aerosmith'], ['guitar', 'hero', 'aerosmith'], ['ps', '2', 'guitar', 'hero', 'aerosmith', 'pal'], ['guitar', 'hero', 'aerosmith'], ['guitar', 'hero', 'aerosmith'], ['guitar', 'hero', 'aerosmith'], ['guitar', 'hero', 'aerosmith'], ['guitar', 'hero', 'aerosmith'], ['guitar', 'hero', 'aerosmith']]",629,"['guitar', 'hero', 'aerosmith', '8211', 'ps', '2', 'pal']",3.3600000000000003,"['https://www.huuto.net/kohteet/guitar-hero-aerosmith--ps2--8211/521244406', 'https://www.huuto.net/kohteet/ps2-guitar-hero---aerosmith/522626150', 'https://www.huuto.net/kohteet/guitar-hero-aerosmith-ps2/523869481', 'https://www.huuto.net/kohteet/ps-2-guitar-hero-aerosmith-cib-pal-ei-hv/525912498', 'https://www.huuto.net/kohteet/ps2-guitar-hero-aerosmith/526258451', 'https://www.huuto.net/kohteet/ps2-guitar-hero---aerosmith/521878740', 'https://www.huuto.net/kohteet/guitar-hero-aerosmith-ps2/525558574', 'https://www.huuto.net/kohteet/guitar-hero-aerosmith-ps2/522704802', 'https://www.huuto.net/kohteet/guitar-hero-aerosmith-ps2-uusi-ale--40/525387059', 'https://www.huuto.net/kohteet/guitar-hero-aerosmith-ps2-uusi-ale--40/525387059']",2.975,10,[5.   4.5  2.   3.   1.5  5.   4.8  1.9  2.95 2.95]
"[['super', 'dragon', 'ball', 'z'], ['super', 'dragon', 'ball', 'z'], ['super', 'dragon', 'ball', 'z'], ['super', 'dragon', 'ball', 'z', 'pal', 'muoveissa'], ['super', 'dragon', 'ball', 'z'], ['super', 'dragon', 'ball', 'z'], ['super', 'dragon', 'ball', 'z'], ['–', 'super', 'dragon', 'ball', 'z'], ['super', 'dragon', 'ball', 'z']]",630,"['super', 'dragon', 'ball', 'z', 'pal', 'muoveissa', '–']",7.044444444444445,"['https://www.huuto.net/kohteet/ps2-super-dragon-ball-z/523025944', 'https://www.huuto.net/kohteet/ps2-super-dragon-ball-z-uudenveroinen/524544931', 'https://www.huuto.net/kohteet/super-dragon-ball-z-ps2/520736190', 'https://www.huuto.net/kohteet/-super-dragon-ball-z-ps2-pal-uusi-muoveissa-lue-kuvaus/524005379', 'https://www.huuto.net/kohteet/ps2-super-dragon-ball-z/523025675', 'https://www.huuto.net/kohteet/super-dragon-ball-z--ps2/525643073', 'https://www.huuto.net/kohteet/super-dragon-ball-z---ps2/525913466', 'https://www.huuto.net/kohteet/ps2--super-dragon-ball-z/524747165', 'https://www.huuto.net/kohteet/ps2--super-dragon-ball-z/521899284']",5.0,9,[ 5.   5.  10.  18.6  5.   4.8  5.   5.   5. ]
"[['harry', 'potter', 'and', 'goblet', 'fire'], ['harry', 'potter', 'and', 'goblet', 'fire'], ['harry', 'potter', 'and', 'goblet', 'fire'], ['harry', 'potter', 'and', 'goblet', 'fire'], ['harry', 'potter', 'and', 'goblet', 'fire'], ['harry', 'potter', 'and', 'goblet', 'fire'], ['harry', 'potter', 'and', 'goblet', 'fire'], ['harry', 'potter', 'and', 'goblet', 'fire']]",631,"['harry', 'potter', 'and', 'goblet', 'fire']",4.5,"['https://www.huuto.net/kohteet/harry-potter-and-the-goblet-of-fire-ps2-peli/521077325', 'https://www.huuto.net/kohteet/ps2-harry-potter-and-the-goblet-of-fire-cib/525148434', 'https://www.huuto.net/kohteet/ps2-harry-potter-and-the-goblet-of-fire/521189606', 'https://www.huuto.net/kohteet/harry-potter-and-the-goblet-of-fire-ps2/525773409', 'https://www.huuto.net/kohteet/ps2-harry-potter-and-the-goblet-of-fire-uusi/525749877', 'https://www.huuto.net/kohteet/ps2-harry-potter-and-the-goblet-of-fire-cib/524702515', 'https://www.huuto.net/kohteet/harry-potter-and-the-goblet-of-fire-ps2/526081232', 'https://www.huuto.net/kohteet/ps2-harry-potter-and-the-goblet-of-fire-cib/524830652']",4.95,8,[4.9 5.  1.5 4.8 5.  5.  4.8 5. ]
"[['giants', 'citizen', 'kabuto', 'ps', 'ii'], ['giants', 'citizen', 'kabuto'], ['giants', 'citizen', 'kabuto'], ['giants', 'citizen', 'kabuto'], ['giants', 'citizen', 'kabuto']]",632,"['giants', 'citizen', 'kabuto', 'ps', 'ii']",4.68,"['https://www.huuto.net/kohteet/giants---citizen-kabuto--ps-ii---peli-/520998460', 'https://www.huuto.net/kohteet/giants-citizen-kabuto---ps2/525554918', 'https://www.huuto.net/kohteet/ps2-giants---citizen-kabuto/525016327', 'https://www.huuto.net/kohteet/ps2-peli-giants-citizen-kabuto/526114577', 'https://www.huuto.net/kohteet/ps2-giants---citizen-kabuto/523025694']",4.9,5,[5.  4.9 4.  3.5 6. ]
